GABA A receptor activation	R-HSA-977441	reactome	isPartOf	GABAergic synapse - Homo sapiens (human)	path:hsa04727	kegg
Galactose catabolism	R-HSA-70370	reactome	isPartOf	Galactose metabolism - Homo sapiens (human)	path:hsa00052	kegg
Gap junction degradation	R-HSA-190873	reactome	isPartOf	Gap junction - Homo sapiens (human)	path:hsa04540	kegg
c-src mediated regulation of Cx43 function and closure of gap junctions	R-HSA-191647	reactome	isPartOf	Gap junction - Homo sapiens (human)	path:hsa04540	kegg
Gap junction trafficking	R-HSA-190828	reactome	isPartOf	Gap junction - Homo sapiens (human)	path:hsa04540	kegg
Formation of annular gap junctions	R-HSA-196025	reactome	isPartOf	Gap junction - Homo sapiens (human)	path:hsa04540	kegg
Gap junction assembly	R-HSA-190861	reactome	isPartOf	Gap junction - Homo sapiens (human)	path:hsa04540	kegg
Gap junction trafficking and regulation	R-HSA-157858	reactome	isPartOf	Gap junction - Homo sapiens (human)	path:hsa04540	kegg
Regulation of gap junction activity	R-HSA-191650	reactome	isPartOf	Gap junction - Homo sapiens (human)	path:hsa04540	kegg
Glucagon signaling pathway - Homo sapiens (human)	path:hsa04922	kegg	equivalentTo	Glucagon signaling in metabolic regulation	R-HSA-163359	reactome
Activation of kainate receptors upon glutamate binding	R-HSA-451326	reactome	isPartOf	Glutamatergic synapse - Homo sapiens (human)	path:hsa04724	kegg
Glutamatergic synapse - Homo sapiens (human)	path:hsa04724	kegg	isPartOf	Neurotransmitter uptake and metabolism In glial cells	R-HSA-112313	reactome
Unblocking of NMDA receptor, glutamate binding and activation	R-HSA-438066	reactome	isPartOf	Glutamatergic synapse - Homo sapiens (human)	path:hsa04724	kegg
Activation of AMPA receptors	R-HSA-399710	reactome	isPartOf	Glutamatergic synapse - Homo sapiens (human)	path:hsa04724	kegg
Presynaptic function of Kainate receptors	R-HSA-500657	reactome	isPartOf	Glutamatergic synapse - Homo sapiens (human)	path:hsa04724	kegg
Glutamate Neurotransmitter Release Cycle	R-HSA-210500	reactome	isPartOf	Glutamatergic synapse - Homo sapiens (human)	path:hsa04724	kegg
Neurotransmitter uptake and metabolism In glial cells	R-HSA-112313	reactome	isPartOf	Glutamatergic synapse - Homo sapiens (human)	path:hsa04724	kegg
Glutathione metabolism - Homo sapiens (human)	path:hsa00480	kegg	equivalentTo	Glutathione synthesis and recycling	R-HSA-174403	reactome
Glycerolipid metabolism - Homo sapiens (human)	path:hsa00561	kegg	isPartOf	Metabolism of lipids	R-HSA-556833	reactome
Glycerolipid metabolism - Homo sapiens (human)	path:hsa00561	kegg	isPartOf	Metabolism	R-HSA-1430728	reactome
Acyl chain remodeling of DAG and TAG	R-HSA-1482883	reactome	isPartOf	Glycerolipid metabolism - Homo sapiens (human)	path:hsa00561	kegg
Glycerophospholipid catabolism	R-HSA-6814848	reactome	isPartOf	Glycerolipid metabolism - Homo sapiens (human)	path:hsa00561	kegg
Acyl chain remodelling of PI	R-HSA-1482922	reactome	isPartOf	Glycerophospholipid metabolism - Homo sapiens (human)	path:hsa00564	kegg
Synthesis of PS	R-HSA-1483101	reactome	isPartOf	Glycerophospholipid metabolism - Homo sapiens (human)	path:hsa00564	kegg
Glycerophospholipid metabolism - Homo sapiens (human)	path:hsa00564	kegg	isPartOf	Metabolism of lipids	R-HSA-556833	reactome
Synthesis of PE	R-HSA-1483213	reactome	isPartOf	Glycerophospholipid metabolism - Homo sapiens (human)	path:hsa00564	kegg
Glycerophospholipid biosynthesis	R-HSA-1483206	reactome	isPartOf	Glycerophospholipid metabolism - Homo sapiens (human)	path:hsa00564	kegg
Glycerophospholipid metabolism - Homo sapiens (human)	path:hsa00564	kegg	isPartOf	Metabolism	R-HSA-1430728	reactome
Digestion of dietary lipid	R-HSA-192456	reactome	isPartOf	Glycerophospholipid metabolism - Homo sapiens (human)	path:hsa00564	kegg
Glycerophospholipid catabolism	R-HSA-6814848	reactome	isPartOf	Glycerophospholipid metabolism - Homo sapiens (human)	path:hsa00564	kegg
Acyl chain remodelling of PC	R-HSA-1482788	reactome	isPartOf	Glycerophospholipid metabolism - Homo sapiens (human)	path:hsa00564	kegg
Glycine, serine and threonine metabolism - Homo sapiens (human)	path:hsa00260	kegg	isPartOf	Metabolism	R-HSA-1430728	reactome
Glycine, serine and threonine metabolism - Homo sapiens (human)	path:hsa00260	kegg	isPartOf	Amine Oxidase reactions	R-HSA-140179	reactome
Glycine degradation	R-HSA-6783984	reactome	isPartOf	Glycine, serine and threonine metabolism - Homo sapiens (human)	path:hsa00260	kegg
Glycine, serine and threonine metabolism - Homo sapiens (human)	path:hsa00260	kegg	isPartOf	Amino acid synthesis and interconversion (transamination)	R-HSA-70614	reactome
Glycine, serine and threonine metabolism - Homo sapiens (human)	path:hsa00260	kegg	isPartOf	Metabolism of amino acids and derivatives	R-HSA-71291	reactome
Glycolysis / Gluconeogenesis - Homo sapiens (human)	path:hsa00010	kegg	isPartOf	Glucose metabolism	R-HSA-70326	reactome
Gluconeogenesis	R-HSA-70263	reactome	isPartOf	Glycolysis / Gluconeogenesis - Homo sapiens (human)	path:hsa00010	kegg
Glycolysis / Gluconeogenesis - Homo sapiens (human)	path:hsa00010	kegg	isPartOf	Metabolism	R-HSA-1430728	reactome
Glycolysis / Gluconeogenesis - Homo sapiens (human)	path:hsa00010	kegg	isPartOf	Metabolism of carbohydrates	R-HSA-71387	reactome
Glycolysis	R-HSA-70171	reactome	isPartOf	Glycolysis / Gluconeogenesis - Homo sapiens (human)	path:hsa00010	kegg
Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate - Homo sapiens (human)	path:hsa00532	kegg	isPartOf	Metabolism	R-HSA-1430728	reactome
Chondroitin sulfate biosynthesis	R-HSA-2022870	reactome	isPartOf	Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate - Homo sapiens (human)	path:hsa00532	kegg
Glycosaminoglycan metabolism	R-HSA-1630316	reactome	isPartOf	Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate - Homo sapiens (human)	path:hsa00532	kegg
Chondroitin sulfate/dermatan sulfate metabolism	R-HSA-1793185	reactome	isPartOf	Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate - Homo sapiens (human)	path:hsa00532	kegg
Dermatan sulfate biosynthesis	R-HSA-2022923	reactome	isPartOf	Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate - Homo sapiens (human)	path:hsa00532	kegg
Glycosaminoglycan biosynthesis - heparan sulfate / heparin - Homo sapiens (human)	path:hsa00534	kegg	isPartOf	Metabolism	R-HSA-1430728	reactome
Glycosaminoglycan biosynthesis - heparan sulfate / heparin - Homo sapiens (human)	path:hsa00534	kegg	isPartOf	Glycosaminoglycan metabolism	R-HSA-1630316	reactome
Heparan sulfate/heparin (HS-GAG) metabolism	R-HSA-1638091	reactome	isPartOf	Glycosaminoglycan biosynthesis - heparan sulfate / heparin - Homo sapiens (human)	path:hsa00534	kegg
Glycosaminoglycan biosynthesis - keratan sulfate - Homo sapiens (human)	path:hsa00533	kegg	isPartOf	Glycosaminoglycan metabolism	R-HSA-1630316	reactome
Glycosaminoglycan biosynthesis - keratan sulfate - Homo sapiens (human)	path:hsa00533	kegg	isPartOf	Metabolism	R-HSA-1430728	reactome
Keratan sulfate biosynthesis	R-HSA-2022854	reactome	isPartOf	Glycosaminoglycan biosynthesis - keratan sulfate - Homo sapiens (human)	path:hsa00533	kegg
Glycosaminoglycan degradation - Homo sapiens (human)	path:hsa00531	kegg	isPartOf	Metabolism	R-HSA-1430728	reactome
Glycosaminoglycan degradation - Homo sapiens (human)	path:hsa00531	kegg	isPartOf	Glycosaminoglycan metabolism	R-HSA-1630316	reactome
Glycosphingolipid biosynthesis - globo and isoglobo series - Homo sapiens (human)	path:hsa00603	kegg	isPartOf	Sphingolipid metabolism	R-HSA-428157	reactome
Glycosphingolipid biosynthesis - globo and isoglobo series - Homo sapiens (human)	path:hsa00603	kegg	isPartOf	Glycosphingolipid metabolism	R-HSA-1660662	reactome
Glycosphingolipid biosynthesis - globo and isoglobo series - Homo sapiens (human)	path:hsa00603	kegg	isPartOf	Metabolism of lipids	R-HSA-556833	reactome
Glycosphingolipid biosynthesis - lacto and neolacto series - Homo sapiens (human)	path:hsa00601	kegg	isPartOf	Metabolism of lipids	R-HSA-556833	reactome
Glycosphingolipid biosynthesis - lacto and neolacto series - Homo sapiens (human)	path:hsa00601	kegg	isPartOf	Glycosphingolipid metabolism	R-HSA-1660662	reactome
Glycosphingolipid biosynthesis - lacto and neolacto series - Homo sapiens (human)	path:hsa00601	kegg	isPartOf	Sphingolipid metabolism	R-HSA-428157	reactome
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis - Homo sapiens (human)	path:hsa00563	kegg	equivalentTo	Synthesis of glycosylphosphatidylinositol (GPI)	R-HSA-162710	reactome
Synthesis of glycosylphosphatidylinositol (GPI)	R-HSA-162710	reactome	isPartOf	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis - Homo sapiens (human)	path:hsa00563	kegg
Post-translational modification: synthesis of GPI-anchored proteins	R-HSA-163125	reactome	isPartOf	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis - Homo sapiens (human)	path:hsa00563	kegg
Glyoxylate metabolism and glycine degradation	R-HSA-389661	reactome	isPartOf	Glyoxylate and dicarboxylate metabolism - Homo sapiens (human)	path:hsa00630	kegg
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human)	path:hsa00630	kegg	isPartOf	Metabolism	R-HSA-1430728	reactome
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human)	path:hsa00630	kegg	isPartOf	Metabolism of amino acids and derivatives	R-HSA-71291	reactome
Graft-versus-host disease - Homo sapiens (human)	path:hsa05332	kegg	isPartOf	Adaptive Immune System	R-HSA-1280218	reactome
Graft-versus-host disease - Homo sapiens (human)	path:hsa05332	kegg	isPartOf	Immune System	R-HSA-168256	reactome
Hedgehog signaling pathway - Homo sapiens (human)	path:hsa04340	kegg	equivalentTo	Signaling by Hedgehog	R-HSA-5358351	reactome
Hedgehog 'on' state	R-HSA-5632684	reactome	isPartOf	Hedgehog signaling pathway - Homo sapiens (human)	path:hsa04340	kegg
Hedgehog ligand biogenesis	R-HSA-5358346	reactome	isPartOf	Hedgehog signaling pathway - Homo sapiens (human)	path:hsa04340	kegg
Signaling by Hedgehog	R-HSA-5358351	reactome	isPartOf	Hedgehog signaling pathway - Homo sapiens (human)	path:hsa04340	kegg
Hedgehog 'off' state	R-HSA-5610787	reactome	isPartOf	Hedgehog signaling pathway - Homo sapiens (human)	path:hsa04340	kegg
Hippo signaling pathway - Homo sapiens (human)	path:hsa04390	kegg	equivalentTo	Signaling by Hippo	R-HSA-2028269	reactome
Hippo signaling pathway - multiple species - Homo sapiens (human)	path:hsa04392	kegg	equivalentTo	Signaling by Hippo	R-HSA-2028269	reactome
Histidine metabolism - Homo sapiens (human)	path:hsa00340	kegg	isPartOf	Histidine, lysine, phenylalanine, tyrosine, proline and tryptophan catabolism	R-HSA-6788656	reactome
Histidine metabolism - Homo sapiens (human)	path:hsa00340	kegg	isPartOf	Metabolism	R-HSA-1430728	reactome
Histidine metabolism - Homo sapiens (human)	path:hsa00340	kegg	isPartOf	Amine Oxidase reactions	R-HSA-140179	reactome
Histidine metabolism - Homo sapiens (human)	path:hsa00340	kegg	isPartOf	Metabolism of amino acids and derivatives	R-HSA-71291	reactome
Histidine catabolism	R-HSA-70921	reactome	isPartOf	Histidine metabolism - Homo sapiens (human)	path:hsa00340	kegg
Homology Directed Repair	R-HSA-5693538	reactome	isPartOf	Homologous recombination - Homo sapiens (human)	path:hsa03440	kegg
IL-17 signaling pathway - Homo sapiens (human)	path:hsa04657	kegg	equivalentTo	Interleukin-17 signaling	R-HSA-448424	reactome
IL-17 signaling pathway - Homo sapiens (human)	path:hsa04657	kegg	isPartOf	Cytokine Signaling in Immune system	R-HSA-1280215	reactome
IL-17 signaling pathway - Homo sapiens (human)	path:hsa04657	kegg	isPartOf	Signaling by Interleukins	R-HSA-449147	reactome
IL-17 signaling pathway - Homo sapiens (human)	path:hsa04657	kegg	isPartOf	Immune System	R-HSA-168256	reactome
Influenza Virus Induced Apoptosis	R-HSA-168277	reactome	isPartOf	Influenza A - Homo sapiens (human)	path:hsa05164	kegg
Influenza Life Cycle	R-HSA-168255	reactome	isPartOf	Influenza A - Homo sapiens (human)	path:hsa05164	kegg
Influenza A - Homo sapiens (human)	path:hsa05164	kegg	isPartOf	Influenza Life Cycle	R-HSA-168255	reactome
Influenza A - Homo sapiens (human)	path:hsa05164	kegg	isPartOf	Influenza Infection	R-HSA-168254	reactome
Influenza Infection	R-HSA-168254	reactome	isPartOf	Influenza A - Homo sapiens (human)	path:hsa05164	kegg
Inositol phosphate metabolism - Homo sapiens (human)	path:hsa00562	kegg	equivalentTo	Inositol phosphate metabolism	R-HSA-1483249	reactome
Insulin secretion - Homo sapiens (human)	path:hsa04911	kegg	equivalentTo	Regulation of insulin secretion	R-HSA-422356	reactome
Signaling by Insulin receptor	R-HSA-74752	reactome	isPartOf	Insulin signaling pathway - Homo sapiens (human)	path:hsa04910	kegg
Insulin receptor signalling cascade	R-HSA-74751	reactome	isPartOf	Insulin signaling pathway - Homo sapiens (human)	path:hsa04910	kegg
Intestinal immune network for IgA production - Homo sapiens (human)	path:hsa04672	kegg	isPartOf	Immune System	R-HSA-168256	reactome
Intestinal immune network for IgA production - Homo sapiens (human)	path:hsa04672	kegg	isPartOf	Adaptive Immune System	R-HSA-1280218	reactome
Regulation of IFNG signaling	R-HSA-877312	reactome	isPartOf	JAK-STAT signaling pathway - Homo sapiens (human)	path:hsa04630	kegg
Interleukin-21 signaling	R-HSA-9020958	reactome	isPartOf	JAK-STAT signaling pathway - Homo sapiens (human)	path:hsa04630	kegg
Interleukin-15 signaling	R-HSA-8983432	reactome	isPartOf	JAK-STAT signaling pathway - Homo sapiens (human)	path:hsa04630	kegg
Interleukin-9 signaling	R-HSA-8985947	reactome	isPartOf	JAK-STAT signaling pathway - Homo sapiens (human)	path:hsa04630	kegg
Interleukin-6 signaling	R-HSA-1059683	reactome	isPartOf	JAK-STAT signaling pathway - Homo sapiens (human)	path:hsa04630	kegg
Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation	R-HSA-8950505	reactome	isPartOf	JAK-STAT signaling pathway - Homo sapiens (human)	path:hsa04630	kegg
Interleukin-23 signaling	R-HSA-9020933	reactome	isPartOf	JAK-STAT signaling pathway - Homo sapiens (human)	path:hsa04630	kegg
Linoleic acid metabolism - Homo sapiens (human)	path:hsa00591	kegg	equivalentTo	Linoleic acid (LA) metabolism	R-HSA-2046105	reactome
Linoleic acid metabolism - Homo sapiens (human)	path:hsa00591	kegg	isPartOf	Metabolism	R-HSA-1430728	reactome
Linoleic acid metabolism - Homo sapiens (human)	path:hsa00591	kegg	isPartOf	Metabolism of lipids	R-HSA-556833	reactome
Lipoic acid metabolism - Homo sapiens (human)	path:hsa00785	kegg	isPartOf	Fatty acid metabolism	R-HSA-8978868	reactome
Lipoic acid metabolism - Homo sapiens (human)	path:hsa00785	kegg	isPartOf	Metabolism	R-HSA-1430728	reactome
Lysine degradation - Homo sapiens (human)	path:hsa00310	kegg	equivalentTo	Lysine catabolism	R-HSA-71064	reactome
Lysosomal oligosaccharide catabolism	R-HSA-8853383	reactome	isPartOf	Lysosome - Homo sapiens (human)	path:hsa04142	kegg
Lysosome Vesicle Biogenesis	R-HSA-432720	reactome	isPartOf	Lysosome - Homo sapiens (human)	path:hsa04142	kegg
MAPK signaling pathway - Homo sapiens (human)	path:hsa04010	kegg	equivalentTo	MAPK family signaling cascades	R-HSA-5683057	reactome
ERK/MAPK targets	R-HSA-198753	reactome	isPartOf	MAPK signaling pathway - Homo sapiens (human)	path:hsa04010	kegg
MAPK1/MAPK3 signaling	R-HSA-5684996	reactome	isPartOf	MAPK signaling pathway - Homo sapiens (human)	path:hsa04010	kegg
Negative regulation of MAPK pathway	R-HSA-5675221	reactome	isPartOf	MAPK signaling pathway - Homo sapiens (human)	path:hsa04010	kegg
Negative feedback regulation of MAPK pathway	R-HSA-5674499	reactome	isPartOf	MAPK signaling pathway - Homo sapiens (human)	path:hsa04010	kegg
MAPK targets/ Nuclear events mediated by MAP kinases	R-HSA-450282	reactome	isPartOf	MAPK signaling pathway - Homo sapiens (human)	path:hsa04010	kegg
MAP3K8 (TPL2)-dependent MAPK1/3 activation	R-HSA-5684264	reactome	isPartOf	MAPK signaling pathway - Homo sapiens (human)	path:hsa04010	kegg
FCERI mediated MAPK activation	R-HSA-2871796	reactome	isPartOf	MAPK signaling pathway - Homo sapiens (human)	path:hsa04010	kegg
p130Cas linkage to MAPK signaling for integrins	R-HSA-372708	reactome	isPartOf	MAPK signaling pathway - Homo sapiens (human)	path:hsa04010	kegg
MAPK1 (ERK2) activation	R-HSA-112411	reactome	isPartOf	MAPK signaling pathway - Homo sapiens (human)	path:hsa04010	kegg
p38MAPK events	R-HSA-171007	reactome	isPartOf	MAPK signaling pathway - Homo sapiens (human)	path:hsa04010	kegg
MAP2K and MAPK activation	R-HSA-5674135	reactome	isPartOf	MAPK signaling pathway - Homo sapiens (human)	path:hsa04010	kegg
MAPK6/MAPK4 signaling	R-HSA-5687128	reactome	isPartOf	MAPK signaling pathway - Homo sapiens (human)	path:hsa04010	kegg
activated TAK1 mediates p38 MAPK activation	R-HSA-450302	reactome	isPartOf	MAPK signaling pathway - Homo sapiens (human)	path:hsa04010	kegg
RAF-independent MAPK1/3 activation	R-HSA-112409	reactome	isPartOf	MAPK signaling pathway - Homo sapiens (human)	path:hsa04010	kegg
MAPK3 (ERK1) activation	R-HSA-110056	reactome	isPartOf	MAPK signaling pathway - Homo sapiens (human)	path:hsa04010	kegg
Gastrin-CREB signalling pathway via PKC and MAPK	R-HSA-881907	reactome	isPartOf	MAPK signaling pathway - Homo sapiens (human)	path:hsa04010	kegg
Termination of O-glycan biosynthesis	R-HSA-977068	reactome	isPartOf	Mannose type O-glycan biosynthesis - Homo sapiens (human)	path:hsa00515	kegg
O-linked glycosylation	R-HSA-5173105	reactome	isPartOf	Mannose type O-glycan biosynthesis - Homo sapiens (human)	path:hsa00515	kegg
Defective GCK causes maturity-onset diabetes of the young 2 (MODY2)	R-HSA-5619073	reactome	isPartOf	Maturity onset diabetes of the young - Homo sapiens (human)	path:hsa04950	kegg
Melanogenesis - Homo sapiens (human)	path:hsa04916	kegg	equivalentTo	Melanin biosynthesis	R-HSA-5662702	reactome
Melanin biosynthesis	R-HSA-5662702	reactome	isPartOf	Melanogenesis - Homo sapiens (human)	path:hsa04916	kegg
Metabolic pathways - Homo sapiens (human)	path:hsa01100	kegg	equivalentTo	Metabolism	R-HSA-1430728	reactome
Metabolism of xenobiotics by cytochrome P450 - Homo sapiens (human)	path:hsa00980	kegg	isPartOf	Xenobiotics	R-HSA-211981	reactome
Mineral absorption - Homo sapiens (human)	path:hsa04978	kegg	isPartOf	Intestinal absorption	R-HSA-8963676	reactome
Mineral absorption - Homo sapiens (human)	path:hsa04978	kegg	isPartOf	Digestion and absorption	R-HSA-8963743	reactome
Mineral absorption - Homo sapiens (human)	path:hsa04978	kegg	isPartOf	Transport of small molecules	R-HSA-382551	reactome
Mismatch repair - Homo sapiens (human)	path:hsa03430	kegg	equivalentTo	Mismatch Repair	R-HSA-5358508	reactome
